,X,Y
72,-6.223938885142598,7.556453997947998
73,-5.133050173799881,6.750630200577517
74,-2.5082822370645066,7.121059342088364
75,-3.0805942761219587,6.742301821271585
76,-5.928167185630597,6.535976776766986
77,-6.536270514004843,7.432610191014691
78,-6.045236660113537,8.438668831318948
79,-5.118232380404947,10.272423004725628
80,-5.180077337901735,7.778220076534139
81,-4.345556261146785,7.927631502326541
82,-4.009566670996885,8.765043988447886
83,-5.724313153293048,8.503879449141655
84,-4.817068818761644,8.456508008337863
85,-4.935093901930536,7.854471766154819
86,-5.518393925363346,7.7496322783140155
87,-4.384381082190126,7.402716394080721
88,-4.368378814914951,7.193728063685578
89,-3.9605879129312833,8.461438134696746
90,-5.054530819006695,8.152383295418662
91,-5.042653379572815,8.363397233678166
92,-6.198095863394296,8.571421861352137
93,-4.873906140193151,6.770761580173686
94,-3.316022989391138,7.949391673216942
95,-4.003198297579712,8.082240602895494
96,-5.388421387298562,7.478327282276889
97,-5.303190777563931,8.356542745937327
98,-5.795790175859086,7.572582285780947
99,-5.809434903531625,8.501888846467944
100,-4.902661990211933,8.069765889948597
101,-5.7086005271912645,7.459352258814261
102,-5.215693974156774,7.2455413253205
103,-5.399473149204736,8.44548298646559
104,-4.467706373448474,7.742021269857849
105,-5.848032515693115,6.347033456080927
106,-6.1643505395393925,7.344433569905879
107,-4.351362616491261,8.27414847450276
108,-6.038075988958135,8.738232618202588
109,-4.399811576319248,8.215118133950169
110,-4.788968770524631,8.24030744270732
111,-4.523597732224612,8.310041869996263
112,-5.51238674552087,9.198406781415446
113,-5.485397441912268,9.376834342690682
114,-4.985442761879366,9.011123836698129
115,-5.578619015417116,7.029929988693658
116,-4.856325257808674,7.880972366885985
117,-5.894786757011918,8.36830618473875
118,-3.557409947999057,8.880439167744917
119,-4.915793305809494,9.243310722391698
120,-5.399451080855259,7.155892944258345
121,-3.4502864161928235,6.601614540470626
122,-5.150143166680982,9.415074901119587
123,-6.373073016264454,7.9892406491461
124,-4.216124963100343,9.404454507459167
125,-6.067951031135902,7.9429743002366004
126,-6.884037821185164,8.07025181304851
127,-4.7799738654388815,7.766572285376932
128,-5.191708059362368,9.328300582597786
129,-4.24171285268751,7.521867480786121
130,-5.6269459887453666,5.953875239783933
131,-3.315628838953444,9.318991079486201
132,-3.3883832882414175,7.9699129592587425
133,-6.536689937820825,7.501973249666502
134,-5.18642640750036,7.66149037385404
135,-5.656278327618877,8.492870359220447
136,-6.205261664720905,8.605094018556256
137,-5.109996997552262,8.197257369492267
138,-5.177216812000402,8.871900603293716
139,-4.096833466081253,6.4886119179446835
140,-5.498578718305421,7.342886726626414
141,-4.895069013803393,5.410745115883609
142,-4.459584392458198,8.36834209179102
143,-2.762975644470556,7.623219864779612
144,-6.513361798610724,8.259417040371815
145,-6.058985147305009,7.382262489116101
146,-6.449999559615447,10.333826878971719
147,-4.417727372614625,7.767936479310237
148,-4.866864903715014,7.896640522430952
149,-6.307312067714515,8.223463339851339
150,-4.6334353489136255,7.930469743230823
151,-5.038046784134129,8.426618593263452
152,-5.509767421369631,8.40270358960064
153,-5.691297046458615,5.098302666312042
154,-4.696742902362707,6.873754718700706
155,-7.097239945036749,7.596850138089987
156,-3.574157285683203,8.890585506598578
157,-5.251567540991239,7.158818531320096
158,-4.38966156456425,7.967407924979337
159,-4.541571075497054,7.9654893591094496
160,-4.881751352825321,7.556636730046991
161,-3.696826833494243,8.693004877409642
162,-3.380718461841938,7.8409314372876375
163,-4.4325387433591,7.656173257647933
164,-6.287054364805586,7.334447792020801
165,-5.099715039028059,6.494843275265623
166,-4.534060566435605,8.177385174093745
167,-4.603195651683196,8.379433066904012
168,-3.695429606363831,8.199503578955595
169,-4.525242004399793,6.685433551987623
170,-6.016829223759736,7.093145493240041
171,-5.096144310904725,7.735531579713489
172,-5.133728816041903,8.922549058354392
173,-5.1301589487350165,6.728687061346766
174,-6.025087018322694,7.1069413779294
175,-4.7792322437977415,7.091441559851271
176,-6.068038766748289,7.089573506043818
177,-4.420491923469296,7.9338494431352435
178,-6.145551781858522,9.566683006079323
179,-2.7057174516913745,8.360607147178754
180,-4.5512211376761815,8.795239510425988
181,-4.636560544658014,6.396250758199165
182,-6.301565972460144,8.172738634544364
183,-4.6037143416105035,8.993938513993207
184,-6.5962070129818695,8.193118713382564
185,-5.75821606727821,6.313523673198216
186,-5.962105860156484,7.4324981888919
187,-5.0424867256337,7.656202163380077
188,-4.8344428483088775,8.115892731942639
189,-4.291348411936694,9.937024604272105
190,-4.369604486470067,9.05723796932002
191,-5.275251500367562,7.679193113417601
192,-4.71739945815795,9.125862118541301
193,-6.183473980792774,8.603751225627564
194,-4.862326662270489,7.491745005170827
195,-3.6134171695062274,8.462607357162135
196,-5.855236835690917,6.7951976469702675
197,-7.467829549107563,8.218076688242808
198,-5.545133453753689,7.320272368497223
199,-4.269534118343448,8.1147265936768
